TripID,ShipperID,CategoryID,Customer,ShipDate,OriginCity,OriginState,ShipDays,DestinationCity,DestinationState,TotalMiles,LoadedMiles,ShippingCost,Revenue,Capacity,TripType,CheckPoints
11458,3,5,Citydexon,2016-05-30,Chicago,IL,10,Rockford,IL,896,320,5599,5890,88,International,3
11459,3,6,Ittam,2016-03-31,Indianapolis,IN,10,Northbrook,IL,971,275,993,1451,51,International,5
11460,3,6,Saltlab,2016-08-08,Northbrook,IL,10,Naperville,IL,209,209,2997,3898,87,International,5
11461,2,4,Conehotice,2016-08-30,Detriot,MI,2,Monon,IN,684,590,7371,5030,50,Intercom,5
11462,3,1,Blue-Tech,2016-04-23,Joliet,IL,4,Madison,WI,971,795,5143,9604,60,Domestic,6
11463,3,3,Unahigh,2016-08-13,Monon,IN,3,Lansing,MI,711,570,7698,8379,53,Domestic,2
11464,3,4,Openzap,2016-04-11,Madison,WI,9,Kalamazoo,MI,1040,448,6135,4100,52,International,9
11465,2,5,Redozetam,2016-02-18,Green Bay,WI,7,Joliet,IL,461,461,6233,6495,59,International,9
11466,2,2,Coneranron,2016-08-17,Naperville,IL,1,Indianapolis,IN,922,545,2504,3018,56,Domestic,8
11467,2,2,Zen-Holdings,2016-03-19,Rockford,IL,1,Green Bay,WI,453,248,8607,8733,94,Domestic,1
11468,2,6,Warebam,2016-08-14,Appleton,WI,2,Grand Rapids,MI,1086,206,6382,6538,53,Domestic,9
11469,2,3,Zathlane,2016-05-21,Cincinnati,OH,1,Gary,IN,401,261,7421,8082,97,Domestic,2
11470,2,3,Finlux,2016-05-04,Toledo,OH,3,Detriot,MI,1060,202,4919,5517,71,Domestic,10
11471,3,5,Zamlane,2016-06-08,Lansing,MI,3,Dayton,OH,476,385,4417,4696,58,Domestic,10
11472,2,3,Viacane,2016-05-20,Bangor,MI,1,Davenport,IA,928,638,4369,5267,87,Domestic,10
11473,3,3,Gogokeying,2016-01-04,Elgin,IL,1,Cincinnati,OH,936,693,862,1406,98,Domestic,6
11474,2,2,Tinron,2016-01-26,Skokie,IL,8,Chicago,IL,1195,798,8303,8437,61,International,6
11475,2,5,Canace,2016-07-01,Kalamazoo,MI,10,Bangor,MI,324,324,1552,1871,59,International,10
11476,2,2,Donware,2016-06-29,Davenport,IA,9,Appleton,WI,382,303,7949,8200,72,International,7
11477,3,6,Linetone,2016-04-17,Grand Rapids,MI,5,Toledo,OH,267,267,126,733,62,International,3
11478,3,5,Tantechi,2016-03-12,Milwaukee,WI,9,Springfield,IL,481,481,1689,2348,76,International,6
11479,2,5,Goldentechi,2016-03-03,Springfield,IL,2,Skokie,IL,233,203,5624,6000,95,Intercom,4
11480,3,6,Kinice,2016-07-06,Indianapolis,IN,4,Northbrook,IL,1191,540,2912,3656,51,Domestic,1
11481,2,4,Bamgeohigh,2016-08-29,Northbrook,IL,4,Naperville,IL,975,760,4776,2891,61,Domestic,7
11482,3,6,Funfintech,2016-01-28,Detriot,MI,10,Monon,IN,984,267,3707,4431,97,International,1
11483,2,2,Latcore,2016-04-18,Gary,IN,7,Milwaukee,WI,886,771,3957,4876,97,International,1
11484,2,4,Reddoit,2016-01-03,Joliet,IL,4,Madison,WI,803,707,7036,4861,52,Domestic,2
11485,3,6,Plustax,2016-06-12,Monon,IN,3,Lansing,MI,942,645,1309,1583,71,Domestic,8
11486,2,4,Bamity,2016-06-27,Madison,WI,1,Kalamazoo,MI,964,328,5692,3893,85,Domestic,3
11487,3,1,Quotelane,2016-02-20,Green Bay,WI,2,Joliet,IL,702,222,1409,5883,81,Domestic,4
11488,3,3,Viatom,2016-04-21,Naperville,IL,2,Indianapolis,IN,868,349,7410,8258,88,Domestic,6
11489,3,2,Silverfase,2016-05-14,Rockford,IL,4,Green Bay,WI,991,684,1194,1760,57,Domestic,1
11490,2,2,O-Job,2016-05-25,Appleton,WI,2,Grand Rapids,MI,518,426,324,1324,76,Domestic,2
11491,3,2,Howtaxon,2016-03-24,Cincinnati,OH,2,Gary,IN,1127,659,4666,5028,70,Domestic,8
11492,2,3,Xx-Way,2016-04-01,Dayton,OH,2,Elgin,IL,939,446,6371,7224,93,Domestic,6
11493,2,6,Dentocity,2016-04-16,Lansing,MI,6,Dayton,OH,752,288,7404,7592,69,International,3
11494,3,3,Indi-Dox,2016-02-24,Bangor,MI,8,Davenport,IA,576,299,1075,1448,53,International,7
11495,2,4,Damdexon,2016-02-24,Elgin,IL,10,Cincinnati,OH,391,391,2770,1131,83,International,2
11496,2,1,Subdrill,2016-05-09,Skokie,IL,8,Chicago,IL,543,229,6000,10643,89,International,6
11497,2,6,Conzumzap,2016-07-23,Kalamazoo,MI,2,Bangor,MI,1042,602,7718,8144,54,Intercom,10
11498,2,5,Ontotam,2016-08-11,Davenport,IA,1,Appleton,WI,715,575,3133,3442,84,Domestic,6
11499,3,6,Trio-Dax,2016-07-25,Grand Rapids,MI,1,Toledo,OH,844,231,8219,8344,80,Domestic,10
11500,3,5,Ventocore,2016-06-12,Milwaukee,WI,1,Springfield,IL,656,236,6946,7305,91,Domestic,8
11501,3,2,Recode,2016-08-30,Chicago,IL,9,Rockford,IL,641,641,1315,1560,95,International,8
11502,3,4,Ganjazone,2016-01-08,Indianapolis,IN,2,Northbrook,IL,595,585,6342,4315,83,Domestic,4
11503,2,4,Hottaxon,2016-01-24,Northbrook,IL,3,Naperville,IL,1131,627,6380,3873,75,Domestic,3
11504,2,5,Keyzunbase,2016-05-27,Detriot,MI,2,Monon,IN,436,436,5018,5128,89,Domestic,2
11505,3,5,K-Is,2016-03-20,Gary,IN,4,Milwaukee,WI,944,522,1657,1930,62,Domestic,3
11506,2,3,Villacom,2016-07-03,Joliet,IL,2,Madison,WI,1102,771,1598,2131,59,Domestic,8
11507,3,1,Zotit,2016-06-01,Monon,IN,2,Lansing,MI,290,290,5088,9621,87,Domestic,9
11508,3,2,Scotquote,2016-01-16,Madison,WI,3,Kalamazoo,MI,1006,459,3428,4295,84,Domestic,7
11509,2,1,Stimmedia,2016-07-13,Green Bay,WI,1,Joliet,IL,866,342,7709,12448,73,Domestic,3
11510,3,1,Lazap,2016-01-03,Naperville,IL,2,Indianapolis,IN,719,263,4280,8990,94,Domestic,2
11511,3,6,Baselux,2016-07-15,Rockford,IL,8,Green Bay,WI,793,793,1636,2475,51,International,5
11512,3,4,Dingity,2016-04-03,Appleton,WI,10,Grand Rapids,MI,336,336,6735,4483,72,International,5
11513,3,3,Fax-Ex,2016-08-07,Cincinnati,OH,10,Gary,IN,1101,738,3996,4351,56,International,4
11514,3,5,Duodax,2016-02-09,Dayton,OH,9,Elgin,IL,1076,759,6245,6383,84,International,5
11515,3,5,Planethouse,2016-06-13,Toledo,OH,8,Detriot,MI,905,370,5678,6501,90,International,10
11516,2,2,Overtam,2016-08-28,Lansing,MI,1,Dayton,OH,609,609,1097,1916,85,Intercom,6
11517,3,6,Solholdings,2016-07-02,Bangor,MI,4,Davenport,IA,694,331,533,831,89,Domestic,2
11518,2,6,Cannamcon,2016-01-13,Elgin,IL,3,Cincinnati,OH,1055,582,1074,1576,95,Domestic,10
11519,3,4,Zerfax,2016-06-15,Skokie,IL,2,Chicago,IL,560,345,2174,616,88,Domestic,6
11520,3,4,Technoline,2016-07-24,Kalamazoo,MI,10,Bangor,MI,1036,614,4448,2491,64,International,10
11521,3,6,Applanet,2016-01-17,Davenport,IA,6,Appleton,WI,482,366,4671,5445,55,International,7
11522,2,1,Zoncone,2016-01-15,Grand Rapids,MI,2,Toledo,OH,330,330,7992,12494,68,Domestic,5
11523,3,1,Canemedkix,2016-07-15,Milwaukee,WI,3,Springfield,IL,632,511,1351,5049,98,Domestic,5
11524,2,4,Whitefan,2016-02-14,Springfield,IL,3,Skokie,IL,756,711,8591,6237,59,Domestic,6
11525,2,2,Strongdax,2016-02-16,Chicago,IL,3,Rockford,IL,837,268,697,1635,78,Domestic,9
11526,3,3,Xx-Dotone,2016-02-08,Indianapolis,IN,3,Northbrook,IL,1001,438,5705,6356,64,Domestic,8
11527,2,5,Tamcan,2016-07-31,Northbrook,IL,2,Naperville,IL,336,254,5420,5630,71,Domestic,2
11528,3,3,Sanin,2016-01-28,Detriot,MI,1,Monon,IN,885,241,3219,4213,82,Domestic,1
11529,3,6,Sonlex,2016-02-18,Gary,IN,2,Milwaukee,WI,737,253,8103,8463,83,Domestic,1
11530,3,2,Groovestrip,2016-06-14,Joliet,IL,2,Madison,WI,219,219,163,265,94,Domestic,4
11531,2,1,Matdex,2016-04-07,Monon,IN,6,Lansing,MI,939,529,2982,7861,99,International,4
11532,2,3,Saohow,2016-02-18,Madison,WI,10,Kalamazoo,MI,754,752,404,559,59,International,7
11533,3,1,Yearlex,2016-02-05,Green Bay,WI,8,Joliet,IL,612,389,8117,12877,64,International,2
11534,2,1,Bamtechnology,2016-06-18,Naperville,IL,7,Indianapolis,IN,602,342,3928,7575,93,International,1
11535,2,3,Dripkix,2016-03-08,Rockford,IL,5,Green Bay,WI,411,411,8227,8949,70,International,10
11536,3,6,Instrip,2016-07-27,Appleton,WI,1,Grand Rapids,MI,432,421,5925,6335,56,Intercom,7
11537,3,6,Xx-Bam,2016-06-18,Cincinnati,OH,2,Gary,IN,719,547,5523,6425,67,Domestic,7
11538,3,3,Zaamhouse,2016-03-04,Dayton,OH,3,Elgin,IL,1133,279,668,958,85,Domestic,7
11539,2,3,Zoofan,2016-03-25,Toledo,OH,4,Detriot,MI,1067,787,3767,4281,91,Domestic,2
11540,3,2,Zuntexon,2016-02-03,Lansing,MI,9,Dayton,OH,755,407,1903,2597,54,International,10
11541,2,5,Howplanet,2016-08-05,Bangor,MI,10,Davenport,IA,707,563,4916,5161,64,International,4
11542,3,2,Fasezim,2016-02-15,Elgin,IL,1,Cincinnati,OH,318,318,7783,8518,87,Domestic,10
11543,3,3,Sanlab,2016-05-26,Skokie,IL,3,Chicago,IL,278,278,3482,3725,68,Domestic,9
11544,2,3,Mathing,2016-02-21,Kalamazoo,MI,3,Bangor,MI,386,278,2055,2800,91,Domestic,6
11545,2,2,Tamholding,2016-03-15,Davenport,IA,1,Appleton,WI,573,573,2363,2807,66,Domestic,1
11546,2,6,Greentech,2016-07-24,Grand Rapids,MI,3,Toledo,OH,522,215,2996,3351,50,Domestic,6
11547,3,2,Silfase,2016-07-11,Springfield,IL,1,Skokie,IL,971,446,8538,8867,80,Domestic,2
11548,2,1,Unoex,2016-06-06,Chicago,IL,3,Rockford,IL,264,264,1061,5773,65,Domestic,6
11549,3,2,Zoodrill,2016-05-19,Indianapolis,IN,2,Northbrook,IL,489,489,7832,8393,78,Domestic,6
11550,2,4,Sunjob,2016-04-14,Northbrook,IL,7,Naperville,IL,536,536,6667,3860,71,International,10
11551,2,6,Anmedia,2016-03-05,Detriot,MI,6,Monon,IN,536,455,5542,6309,89,International,9
11552,2,2,Daltfax,2016-07-24,Gary,IN,6,Milwaukee,WI,437,437,6525,6742,78,International,9
11553,2,6,Physcone,2016-06-17,Joliet,IL,6,Madison,WI,1196,383,4973,5231,100,International,3
11554,3,5,Kincorporation,2016-04-18,Monon,IN,5,Lansing,MI,383,383,1632,2310,64,International,7
11555,2,6,Vaiazozice,2016-03-03,Madison,WI,2,Kalamazoo,MI,634,634,6318,6733,96,Intercom,9
11556,3,1,Plusla,2016-05-03,Green Bay,WI,3,Joliet,IL,1011,545,3394,8507,78,Domestic,10
11557,2,1,Nimlab,2016-06-15,Naperville,IL,2,Indianapolis,IN,249,249,5892,10387,100,Domestic,10
11558,3,1,Blueit,2016-03-29,Appleton,WI,9,Grand Rapids,MI,749,432,1464,6719,57,International,7
11559,2,6,Roundphase,2016-08-09,Cincinnati,OH,10,Gary,IN,455,206,6726,7209,65,International,10
11560,2,6,Faseway,2016-03-15,Dayton,OH,4,Elgin,IL,316,316,7824,8066,63,Domestic,10
11561,3,1,Tripplekix,2016-06-27,Toledo,OH,2,Detriot,MI,254,230,2500,7369,59,Domestic,3
11562,2,4,Dontam,2016-08-30,Lansing,MI,4,Dayton,OH,1004,275,4979,2847,53,Domestic,4
11563,2,5,Scotfase,2016-01-18,Bangor,MI,3,Davenport,IA,398,398,7382,8187,86,Domestic,8
11564,3,2,Newzap,2016-06-15,Elgin,IL,3,Cincinnati,OH,559,559,1798,2151,64,Domestic,5
11565,3,6,Mathtouch,2016-01-28,Skokie,IL,3,Chicago,IL,539,453,6412,7314,90,Domestic,9
11566,3,2,Zimity,2016-02-25,Kalamazoo,MI,3,Bangor,MI,1006,683,7695,8599,60,Domestic,2
11567,2,3,Dongbiolex,2016-01-25,Davenport,IA,3,Appleton,WI,518,452,3772,4508,82,Domestic,8
11568,3,1,J-Lax,2016-07-13,Grand Rapids,MI,2,Toledo,OH,818,553,31,5144,97,Domestic,2
11569,2,6,Geofind,2016-07-20,Milwaukee,WI,8,Springfield,IL,1134,370,7101,7894,53,International,8
11570,2,2,Iceelectrics,2016-02-03,Springfield,IL,7,Skokie,IL,1150,274,6734,7057,71,International,3
11571,3,2,Vaiazoom,2016-02-19,Chicago,IL,9,Rockford,IL,460,206,6672,7085,74,International,8
11572,2,3,Vaiataxon,2016-04-25,Indianapolis,IN,7,Northbrook,IL,871,283,3019,3537,94,International,8
11573,2,3,Pluslam,2016-01-02,Northbrook,IL,9,Naperville,IL,1167,294,8090,8858,76,International,4
11574,3,2,Singleholdings,2016-07-24,Gary,IN,4,Milwaukee,WI,296,296,656,1251,94,Domestic,5
11575,3,3,Gravetech,2016-07-24,Joliet,IL,4,Madison,WI,262,262,7457,8065,90,Domestic,9
11576,3,4,Condintex,2016-08-09,Madison,WI,5,Kalamazoo,MI,260,260,6269,4214,73,International,3
11577,3,6,Itdom,2016-06-05,Naperville,IL,2,Indianapolis,IN,1171,376,3013,4003,74,Domestic,7
11578,3,4,Zamholdings,2016-03-24,Rockford,IL,2,Green Bay,WI,246,246,4683,2315,64,Domestic,2
11579,2,1,Duo-Fase,2016-04-12,Appleton,WI,4,Grand Rapids,MI,503,503,2950,7266,71,Domestic,3
11580,3,2,Funlax,2016-06-20,Dayton,OH,4,Elgin,IL,412,296,4733,4930,52,Domestic,7
11581,2,5,Beta-Ron,2016-03-04,Toledo,OH,3,Detriot,MI,287,287,2875,3433,97,Domestic,3
11582,3,4,Zentrax,2016-05-14,Lansing,MI,1,Dayton,OH,398,376,4753,3382,58,Domestic,9
11583,2,3,Bluecorporation,2016-05-08,Bangor,MI,1,Davenport,IA,947,643,7880,8812,53,Domestic,8
11584,3,1,Fin-Cone,2016-05-17,Elgin,IL,1,Cincinnati,OH,941,263,4797,10512,70,Domestic,9
11585,2,1,Ranmedia,2016-06-04,Skokie,IL,6,Chicago,IL,650,382,6438,11198,54,International,6
11586,3,4,Trueplus,2016-08-09,Kalamazoo,MI,10,Bangor,MI,225,225,7199,4386,66,International,10
11587,2,1,Templax,2016-03-26,Davenport,IA,7,Appleton,WI,698,614,5821,11534,99,International,8
11588,2,3,Roundphase,2016-04-18,Grand Rapids,MI,7,Toledo,OH,342,220,2982,3670,66,International,2
11589,2,2,Ronlamice,2016-08-26,Springfield,IL,2,Skokie,IL,1041,539,5065,5536,77,Intercom,8
11590,3,3,Zummatexon,2016-05-10,Chicago,IL,4,Rockford,IL,870,210,4122,4229,73,Domestic,8
11591,2,1,Aptaxon,2016-08-29,Indianapolis,IN,3,Northbrook,IL,689,528,7908,11555,56,Domestic,8
11592,3,1,Plextechi,2016-08-21,Detriot,MI,5,Monon,IN,365,365,7528,12495,79,International,10
11593,2,2,Donplanet,2016-05-25,Gary,IN,5,Milwaukee,WI,808,217,820,1713,69,International,1
11594,3,5,Whitekix,2016-05-31,Joliet,IL,2,Madison,WI,270,270,8414,8770,81,Domestic,2
11595,3,2,K-Antex,2016-04-10,Madison,WI,4,Kalamazoo,MI,355,355,6501,6932,92,Domestic,4
11596,2,2,Constreet,2016-08-21,Green Bay,WI,3,Joliet,IL,1192,439,1825,2255,67,Domestic,10
11597,2,2,Quotefix,2016-01-25,Naperville,IL,1,Indianapolis,IN,496,496,3520,4402,56,Domestic,5
11598,2,1,Dripvivadex,2016-05-21,Rockford,IL,4,Green Bay,WI,943,525,2326,6700,97,Domestic,4
11599,3,1,Trustcorporation,2016-01-13,Appleton,WI,3,Grand Rapids,MI,202,202,2830,6860,96,Domestic,2
11600,2,5,Zimjiit,2016-04-08,Cincinnati,OH,3,Gary,IN,504,286,2404,2710,52,Domestic,7
11601,2,2,Scotcan,2016-03-04,Dayton,OH,3,Elgin,IL,1014,235,3038,3544,100,Domestic,5
11602,3,5,Duoflex,2016-06-14,Toledo,OH,5,Detriot,MI,501,501,4122,5083,94,International,4
11603,3,6,Canetechnology,2016-05-09,Lansing,MI,7,Dayton,OH,1119,269,2820,3269,96,International,7
11604,2,3,Solostreet,2016-05-02,Elgin,IL,5,Cincinnati,OH,680,680,3965,4520,56,International,7
11605,3,1,Xx-Planet,2016-03-28,Skokie,IL,9,Chicago,IL,969,216,1166,5514,83,International,3
11606,2,3,Apzone,2016-08-03,Kalamazoo,MI,2,Bangor,MI,630,513,4557,5076,92,Intercom,2
11607,3,6,Donglax,2016-06-19,Davenport,IA,4,Appleton,WI,291,291,8085,8921,99,Domestic,9
11608,2,6,Jaylane,2016-08-13,Grand Rapids,MI,3,Toledo,OH,356,356,375,1240,62,Domestic,8
11609,2,1,Silverace,2016-08-07,Milwaukee,WI,3,Springfield,IL,689,399,2870,7914,65,Domestic,2
11610,3,2,Matsanice,2016-05-16,Chicago,IL,5,Rockford,IL,923,339,7915,8213,92,International,1
11611,2,4,Ronplanet,2016-02-17,Indianapolis,IN,1,Northbrook,IL,265,265,6771,4137,71,Domestic,1
11612,3,4,Plusity,2016-06-13,Detriot,MI,1,Monon,IN,219,219,3790,2095,85,Domestic,1
11613,3,5,Quotefix,2016-06-17,Gary,IN,4,Milwaukee,WI,1096,628,6646,7458,58,Domestic,4
11614,3,6,Laex,2016-06-30,Joliet,IL,4,Madison,WI,661,661,5750,6438,50,Domestic,4
11615,2,3,Tantax,2016-01-03,Monon,IN,2,Lansing,MI,719,655,1584,2007,76,Domestic,9
11616,2,6,Solohex,2016-01-16,Madison,WI,2,Kalamazoo,MI,319,319,1234,2045,65,Domestic,7
11617,2,2,Zapline,2016-02-14,Green Bay,WI,3,Joliet,IL,444,255,6036,6505,53,Domestic,5
11618,2,3,Tamtexon,2016-02-28,Naperville,IL,2,Indianapolis,IN,967,581,363,711,70,Domestic,7
11619,2,5,D-Zohex,2016-03-23,Rockford,IL,6,Green Bay,WI,508,202,5611,6081,84,International,7
11620,3,2,Joyancom,2016-04-03,Appleton,WI,7,Grand Rapids,MI,815,781,3242,3489,60,International,2
11621,2,1,Goodtechno,2016-06-28,Cincinnati,OH,7,Gary,IN,749,612,708,6373,77,International,5
11622,3,3,Zunice,2016-08-22,Dayton,OH,5,Elgin,IL,252,252,2431,2729,94,International,9
11623,2,5,Goodquoing,2016-03-06,Toledo,OH,10,Detriot,MI,824,545,7805,8613,76,International,2
11624,3,4,Fasetech,2016-06-15,Lansing,MI,2,Dayton,OH,326,326,6463,4767,60,Intercom,3
11625,2,5,Bluezoombam,2016-02-28,Elgin,IL,4,Cincinnati,OH,228,228,6603,7537,88,Domestic,9
11626,3,1,Cityis,2016-04-11,Skokie,IL,1,Chicago,IL,406,406,8073,12642,74,Domestic,8
11627,2,5,Kantone,2016-05-26,Kalamazoo,MI,5,Bangor,MI,1146,673,3109,3255,58,International,10
11628,2,2,Treedrill,2016-05-26,Davenport,IA,9,Appleton,WI,779,764,3884,4146,69,International,6
11629,2,1,Stripzim,2016-05-05,Grand Rapids,MI,4,Toledo,OH,628,349,3795,8188,55,Domestic,7
11630,2,5,Dingquokix,2016-01-17,Milwaukee,WI,4,Springfield,IL,568,420,401,1235,63,Domestic,3
11631,2,1,Ronvivalam,2016-03-01,Springfield,IL,3,Skokie,IL,576,359,8,3710,52,Domestic,5
11632,3,5,Y-Flex,2016-04-24,Chicago,IL,4,Rockford,IL,437,374,5763,6748,62,Domestic,1
11633,3,3,Faxotfind,2016-03-05,Indianapolis,IN,4,Northbrook,IL,692,692,4059,4695,63,Domestic,8
11634,3,6,Warelane,2016-07-25,Northbrook,IL,1,Naperville,IL,436,401,1798,2533,97,Domestic,5
11635,3,2,Hexunobam,2016-08-15,Detriot,MI,4,Monon,IN,761,327,7035,7205,66,Domestic,1
11636,2,5,Quadplanet,2016-03-01,Gary,IN,1,Milwaukee,WI,1146,473,1179,1685,94,Domestic,6
11637,3,4,Opehouse,2016-03-21,Joliet,IL,2,Madison,WI,1180,369,7965,6106,62,Domestic,2
11638,3,5,Carekix,2016-08-10,Monon,IN,8,Lansing,MI,245,245,6048,6778,67,International,1
11639,2,1,Ozeris,2016-06-07,Madison,WI,8,Kalamazoo,MI,452,380,7839,12996,53,International,6
11640,3,1,Singlejob,2016-02-29,Green Bay,WI,8,Joliet,IL,429,391,1918,5363,84,International,7
11641,3,2,Y-Zoom,2016-03-22,Naperville,IL,10,Indianapolis,IN,601,365,803,1765,50,International,4
11642,3,5,Faxron,2016-01-24,Rockford,IL,8,Green Bay,WI,790,501,7970,8413,89,International,1
11643,2,2,Faseron,2016-04-28,Appleton,WI,1,Grand Rapids,MI,898,313,4872,5745,72,Intercom,9
11644,2,4,Lamlab,2016-03-22,Cincinnati,OH,4,Gary,IN,1082,620,4786,2738,97,Domestic,2
11645,2,1,Geoit,2016-05-07,Dayton,OH,1,Elgin,IL,1167,627,7258,11700,82,Domestic,9
11646,2,6,Planetron,2016-03-03,Toledo,OH,2,Detriot,MI,396,337,4932,5355,89,Domestic,5
11647,3,1,Stimcore,2016-03-24,Lansing,MI,5,Dayton,OH,1143,669,7606,11703,92,International,9
11648,3,1,Zuntone,2016-04-02,Bangor,MI,10,Davenport,IA,497,216,7995,11529,63,International,9
11649,3,5,Lexidom,2016-03-13,Kalamazoo,MI,1,Bangor,MI,536,536,3143,3855,98,Domestic,4
11650,2,4,Zummatax,2016-02-22,Davenport,IA,2,Appleton,WI,1119,709,3118,1422,91,Domestic,10
11651,3,3,Saokeycane,2016-02-04,Grand Rapids,MI,3,Toledo,OH,888,204,5985,6200,60,Domestic,2
11652,2,4,Keystreet,2016-05-11,Milwaukee,WI,4,Springfield,IL,708,338,6542,4367,53,Domestic,7
11653,3,5,Zerlane,2016-08-29,Chicago,IL,2,Rockford,IL,232,232,4391,4655,62,Domestic,9
11654,2,2,Fixace,2016-07-07,Indianapolis,IN,2,Northbrook,IL,957,690,7558,8319,52,Domestic,8
11655,2,5,Tres-Tone,2016-03-18,Northbrook,IL,10,Naperville,IL,660,660,3577,4430,78,International,7
11656,3,2,Unaity,2016-08-09,Detriot,MI,6,Monon,IN,258,258,6009,6165,60,International,8
11657,3,2,Scotline,2016-04-27,Gary,IN,8,Milwaukee,WI,405,405,2536,2911,75,International,3
11658,3,2,Daltcare,2016-02-26,Joliet,IL,8,Madison,WI,918,470,2839,3504,67,International,9
11659,2,1,Doubleis,2016-04-03,Monon,IN,6,Lansing,MI,320,320,4053,8405,90,International,5
11660,2,2,Dongtinlux,2016-05-24,Naperville,IL,4,Indianapolis,IN,917,237,7339,7822,80,Domestic,6
11661,2,3,Geohigh,2016-03-04,Rockford,IL,2,Green Bay,WI,1013,424,8006,8753,80,Domestic,4
11662,2,6,Mediaware,2016-02-21,Appleton,WI,7,Grand Rapids,MI,474,474,8376,8984,69,International,10
11663,2,1,Goldenlex,2016-08-15,Cincinnati,OH,9,Gary,IN,825,268,3085,7247,77,International,5
11664,2,1,Canecare,2016-02-15,Dayton,OH,4,Elgin,IL,370,370,4747,9253,88,Domestic,1
11665,3,2,Zerhouse,2016-06-25,Lansing,MI,4,Dayton,OH,1062,645,4637,5085,64,Domestic,7
11666,2,4,Ganzsannix,2016-07-04,Bangor,MI,1,Davenport,IA,379,379,2629,658,93,Domestic,4
11667,3,3,Yearcorporation,2016-06-01,Elgin,IL,3,Cincinnati,OH,378,284,1555,1700,54,Domestic,8
11668,3,5,Planetline,2016-07-08,Skokie,IL,2,Chicago,IL,805,240,8322,8425,92,Domestic,9
11669,3,1,Planetware,2016-07-05,Kalamazoo,MI,3,Bangor,MI,572,324,8229,13250,62,Domestic,5
11670,3,5,Indigoice,2016-05-16,Davenport,IA,2,Appleton,WI,601,335,6660,7068,50,Domestic,4
11671,2,1,Zotfan,2016-02-17,Grand Rapids,MI,1,Toledo,OH,682,664,2283,6658,81,Domestic,6
11672,3,5,Medcan,2016-04-10,Milwaukee,WI,10,Springfield,IL,474,474,3816,4247,57,International,8
11673,2,5,Fixcan,2016-01-21,Springfield,IL,9,Skokie,IL,721,457,7770,8533,95,International,7
11674,2,5,Dentoelectrics,2016-06-14,Chicago,IL,8,Rockford,IL,751,529,6673,7298,69,International,3
11675,3,1,Toncode,2016-08-03,Northbrook,IL,7,Naperville,IL,692,632,2556,7395,88,International,6
11676,3,1,Rankphase,2016-04-30,Detriot,MI,1,Monon,IN,454,397,5243,9861,84,Intercom,7
11677,2,5,Gravemedia,2016-06-09,Gary,IN,1,Milwaukee,WI,1000,704,3152,3931,71,Domestic,7
11678,3,1,Alphafan,2016-01-31,Madison,WI,9,Kalamazoo,MI,378,378,4135,8022,77,International,7
11679,3,3,D-Quadlux,2016-04-28,Green Bay,WI,7,Joliet,IL,845,547,1248,1723,73,International,3
11680,2,3,Funlatlex,2016-02-26,Naperville,IL,1,Indianapolis,IN,985,254,746,1526,85,Domestic,5
11681,3,6,Wareholding,2016-08-20,Rockford,IL,4,Green Bay,WI,533,464,8470,8797,72,Domestic,4
11682,3,6,Anzammedia,2016-05-26,Appleton,WI,1,Grand Rapids,MI,545,545,6433,6713,51,Domestic,9
11683,2,6,Zoomhex,2016-08-20,Cincinnati,OH,2,Gary,IN,503,503,5772,6378,52,Domestic,4
11684,2,4,Tripple-Fax,2016-04-22,Dayton,OH,4,Elgin,IL,749,509,6888,4851,93,Domestic,6
11685,3,2,Isdexon,2016-07-18,Lansing,MI,4,Dayton,OH,205,205,4327,5066,90,Domestic,8
11686,2,6,Solozap,2016-04-27,Elgin,IL,3,Cincinnati,OH,320,320,5353,6261,72,Domestic,6
11687,3,2,Golddexon,2016-05-13,Skokie,IL,8,Chicago,IL,606,588,5091,5706,88,International,9
11688,2,6,Zunhouse,2016-02-28,Kalamazoo,MI,8,Bangor,MI,1158,319,7542,7955,76,International,6
11689,3,1,Inchholdings,2016-08-13,Davenport,IA,6,Appleton,WI,1033,627,4766,8714,50,International,2
11690,2,2,Runhigh,2016-06-09,Grand Rapids,MI,8,Toledo,OH,744,464,2897,3354,65,International,8
11691,2,6,White-High,2016-05-13,Milwaukee,WI,10,Springfield,IL,613,312,7805,8194,86,International,1
11692,2,6,Fasezoomfix,2016-01-26,Springfield,IL,1,Skokie,IL,835,724,4951,5165,69,Intercom,4
11693,3,3,Opebase,2016-06-15,Indianapolis,IN,1,Northbrook,IL,836,251,7981,8370,83,Domestic,6
11694,3,2,Hexzim,2016-06-02,Northbrook,IL,2,Naperville,IL,671,671,4751,4890,92,Domestic,6
11695,3,3,Scotlex,2016-02-24,Detriot,MI,9,Monon,IN,806,458,4680,5318,81,International,8
11696,2,3,Good-Find,2016-06-16,Gary,IN,9,Milwaukee,WI,312,297,1816,2285,73,International,4
11697,3,6,Plexlamway,2016-02-03,Joliet,IL,1,Madison,WI,885,599,6876,6995,66,Domestic,4
11698,3,2,Latgotrax,2016-03-15,Monon,IN,1,Lansing,MI,1072,692,1484,1915,83,Domestic,8
11699,2,5,Hotity,2016-08-19,Madison,WI,4,Kalamazoo,MI,527,401,7353,8238,61,Domestic,10
11700,3,6,Scothouse,2016-06-18,Green Bay,WI,3,Joliet,IL,449,412,2136,3063,56,Domestic,10
