,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
47528,155048,0,Cash loans,F,N,Y,2,99000.0,315000.0,15448.5,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.003541,-13023,-5422,1,1,Medicine staff,4.0,Medicine,1.0,-1182.0,0.0,0.0,0.0,0.0
29421,134164,0,Cash loans,F,N,Y,0,112500.0,270000.0,14778.0,270000.0,Working,Higher education,Married,House / apartment,0.01452,-19866,-1427,1,1,Core staff,2.0,University,0.0,-393.0,0.0,0.0,1.0,3.0
9305,110819,0,Cash loans,M,Y,Y,0,112500.0,634482.0,23440.5,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-20105,-298,1,1,Laborers,2.0,Business Entity Type 3,0.0,-292.0,0.0,0.0,0.0,6.0
41907,148522,0,Cash loans,F,N,Y,0,117000.0,67765.5,7249.5,58500.0,Pensioner,Secondary / secondary special,Single / not married,Office apartment,0.031329,-23246,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,4.0
29250,133976,0,Revolving loans,M,N,Y,0,135000.0,270000.0,13500.0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-18239,-9015,1,1,Unknown,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0
12285,114325,0,Cash loans,M,Y,Y,0,112500.0,284400.0,18306.0,225000.0,Working,Secondary / secondary special,Single / not married,With parents,0.025164,-10144,-576,1,1,Laborers,1.0,Business Entity Type 3,0.0,-1651.0,0.0,0.0,0.0,4.0
3187,103722,0,Cash loans,F,Y,Y,0,247500.0,1165500.0,41994.0,1165500.0,State servant,Higher education,Single / not married,House / apartment,0.028663,-10629,-3703,1,1,Core staff,1.0,Government,1.0,-513.0,1.0,0.0,0.0,1.0
23402,127232,0,Cash loans,F,N,N,0,94500.0,755190.0,33264.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-22727,365243,1,1,Unknown,2.0,XNA,0.0,-629.0,0.0,0.0,0.0,2.0
45564,152770,0,Cash loans,F,N,Y,0,180000.0,260640.0,27499.5,225000.0,Working,Secondary / secondary special,Separated,House / apartment,0.010147,-17609,-969,1,1,Sales staff,1.0,Self-employed,0.0,-709.0,0.0,0.0,0.0,3.0
28274,132859,0,Cash loans,F,N,Y,0,135000.0,240660.0,11218.5,157500.0,Working,Secondary / secondary special,Widow,House / apartment,0.009549,-17684,-1146,1,1,Laborers,1.0,Construction,0.0,-249.0,0.0,0.0,0.0,5.0
9004,110476,0,Cash loans,F,N,N,0,157500.0,1013508.0,29173.5,846000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-13675,-211,1,1,Private service staff,2.0,Services,0.0,-2.0,0.0,0.0,0.0,0.0
26394,130686,0,Cash loans,F,N,Y,0,90000.0,203760.0,20281.5,180000.0,Pensioner,Higher education,Widow,House / apartment,0.030755,-21712,365243,1,1,Unknown,1.0,XNA,0.0,-2060.0,0.0,0.0,0.0,1.0
4621,105406,0,Cash loans,M,N,Y,0,135000.0,450000.0,22018.5,450000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0228,-21961,365243,1,1,Unknown,1.0,XNA,0.0,-1057.0,0.0,0.0,0.0,4.0
38538,144630,0,Cash loans,M,Y,Y,0,135000.0,254700.0,24939.0,225000.0,Pensioner,Higher education,Married,House / apartment,0.025164,-24521,365243,1,1,Unknown,2.0,XNA,2.0,0.0,0.0,0.0,0.0,2.0
268,100309,0,Cash loans,F,N,Y,0,157500.0,263686.5,15268.5,238500.0,State servant,Secondary / secondary special,Married,House / apartment,0.0105,-16098,-3131,1,1,Laborers,2.0,Postal,0.0,-288.0,0.0,1.0,0.0,3.0
30298,135164,0,Cash loans,F,N,N,0,202500.0,542133.0,27810.0,468000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-22511,365243,1,1,Unknown,1.0,XNA,0.0,-2515.0,0.0,0.0,0.0,5.0
13139,115308,0,Cash loans,M,N,Y,0,135000.0,225000.0,13045.5,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-17367,-104,1,1,Laborers,2.0,Industry: type 9,0.0,-757.0,0.0,0.0,0.0,3.0
14163,116514,0,Cash loans,M,Y,Y,0,135000.0,288873.0,22950.0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-11303,-912,1,1,Drivers,2.0,Industry: type 11,0.0,-501.0,0.0,0.0,0.0,1.0
44789,151880,0,Cash loans,M,N,Y,0,157500.0,531000.0,25542.0,531000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.00733,-8721,-879,1,1,Drivers,1.0,Military,0.0,0.0,0.0,0.0,0.0,0.0
30884,135852,1,Cash loans,F,N,Y,0,81000.0,604152.0,25726.5,540000.0,Working,Secondary / secondary special,Widow,With parents,0.009657,-18049,-1955,1,1,Unknown,1.0,Business Entity Type 3,1.0,-641.0,0.0,0.0,0.0,1.0
21319,124838,0,Cash loans,F,N,Y,1,270000.0,132768.0,6516.0,90000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-13404,-591,1,0,Managers,3.0,Business Entity Type 3,0.0,-427.0,0.0,0.0,0.0,1.0
7970,109292,0,Cash loans,F,Y,Y,2,225000.0,1012653.0,43033.5,931500.0,State servant,Secondary / secondary special,Married,House / apartment,0.008866,-16718,-6601,1,1,Medicine staff,4.0,Medicine,0.0,0.0,0.0,0.0,0.0,0.0
3289,103841,0,Revolving loans,F,N,Y,0,180000.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,0.010006,-19586,-7400,1,1,Cleaning staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1.0,5.0
42892,149656,0,Cash loans,F,N,N,0,180000.0,772168.5,39352.5,715500.0,Working,Secondary / secondary special,Married,House / apartment,0.007274,-15568,-3362,1,1,Laborers,2.0,Business Entity Type 2,0.0,-4.0,0.0,0.0,0.0,0.0
33822,139185,0,Cash loans,F,N,Y,0,180000.0,808650.0,26217.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-19028,-2887,1,1,Sales staff,2.0,Self-employed,0.0,-288.0,0.0,0.0,0.0,0.0
12682,114784,0,Cash loans,M,N,Y,0,135000.0,364797.0,33885.0,346500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-23094,365243,1,1,Unknown,2.0,XNA,0.0,-193.0,0.0,2.0,2.0,2.0
42873,149635,0,Cash loans,F,N,N,0,45000.0,384048.0,13792.5,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-19263,-2962,1,1,Cooking staff,1.0,Kindergarten,0.0,-1730.0,0.0,0.0,0.0,0.0
48465,156128,0,Cash loans,F,Y,Y,0,112500.0,256500.0,19305.0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-23757,-6022,1,1,High skill tech staff,2.0,Trade: type 6,1.0,-1717.0,0.0,0.0,0.0,2.0
6214,107257,0,Cash loans,F,Y,Y,0,225000.0,1097676.0,35541.0,958500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-16743,-6661,1,1,Waiters/barmen staff,2.0,University,0.0,-2927.0,0.0,1.0,0.0,3.0
46998,154437,0,Revolving loans,F,N,Y,0,225000.0,675000.0,33750.0,675000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.032561,-14726,-2064,1,1,Sales staff,2.0,Business Entity Type 3,0.0,-723.0,0.0,0.0,0.0,0.0
17654,120584,0,Revolving loans,M,N,Y,0,180000.0,540000.0,27000.0,540000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-14349,-7153,1,1,Laborers,2.0,Business Entity Type 3,1.0,-1308.0,0.0,8.0,2.0,7.0
1577,101848,0,Cash loans,M,Y,Y,1,270000.0,640080.0,24259.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.007114,-9988,-794,1,1,Drivers,3.0,Transport: type 3,1.0,-1836.0,0.0,0.0,0.0,1.0
28113,132678,1,Cash loans,F,N,Y,0,76500.0,662026.5,23908.5,571500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-22536,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
5005,105855,0,Revolving loans,M,Y,N,1,225000.0,405000.0,20250.0,405000.0,Working,Higher education,Married,House / apartment,0.01885,-17612,-436,1,1,Unknown,3.0,Business Entity Type 3,0.0,-180.0,0.0,1.0,0.0,1.0
45184,152337,0,Cash loans,F,N,N,0,112500.0,467257.5,14296.5,328500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-19584,-2646,1,1,Core staff,2.0,Transport: type 2,1.0,-7.0,0.0,0.0,0.0,0.0
17087,119931,0,Cash loans,F,N,Y,1,135000.0,862560.0,25348.5,720000.0,Working,Higher education,Married,House / apartment,0.018801,-14388,-1139,1,1,Unknown,3.0,Business Entity Type 3,2.0,-662.0,0.0,1.0,0.0,1.0
28747,133402,0,Cash loans,F,Y,Y,0,180000.0,808650.0,26217.0,675000.0,Working,Higher education,Married,House / apartment,0.011703,-11376,-2104,1,1,Managers,2.0,Business Entity Type 3,0.0,0.0,0.0,1.0,0.0,1.0
791,100905,0,Revolving loans,F,N,Y,0,252000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-13291,-143,1,1,Core staff,1.0,Trade: type 3,0.0,-475.0,0.0,0.0,0.0,4.0
15928,118588,0,Cash loans,F,Y,Y,1,157500.0,508495.5,24592.5,454500.0,Commercial associate,Higher education,Separated,Rented apartment,0.005144,-10938,-257,1,1,Core staff,2.0,Kindergarten,1.0,-520.0,0.0,0.0,1.0,1.0
15729,118352,0,Revolving loans,M,Y,Y,0,207000.0,180000.0,9000.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-14128,-1327,1,1,Low-skill Laborers,2.0,Industry: type 3,1.0,-257.0,0.0,0.0,0.0,0.0
7667,108939,0,Cash loans,F,N,N,1,220500.0,948816.0,27873.0,792000.0,Working,Secondary / secondary special,Civil marriage,With parents,0.018634,-12927,-4567,1,1,Sales staff,3.0,Self-employed,0.0,-589.0,0.0,0.0,0.0,5.0
37574,143521,0,Cash loans,F,N,Y,0,67500.0,90000.0,10678.5,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0.005002,-13650,-560,1,1,Unknown,2.0,Government,0.0,-2550.0,0.0,0.0,3.0,2.0
3360,103927,0,Cash loans,F,N,Y,0,139500.0,163512.0,10003.5,135000.0,Working,Higher education,Married,House / apartment,0.04622,-12649,-1231,1,1,Unknown,2.0,Bank,0.0,-1013.0,0.0,0.0,0.0,0.0
27397,131841,1,Cash loans,M,N,N,0,135000.0,592560.0,31153.5,450000.0,Working,Incomplete higher,Married,With parents,0.006671,-8568,-518,1,1,Waiters/barmen staff,2.0,Business Entity Type 3,0.0,-2.0,0.0,0.0,0.0,1.0
23688,127563,0,Revolving loans,M,N,N,0,112500.0,180000.0,9000.0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,0.02461,-7844,-178,1,1,Laborers,1.0,Business Entity Type 2,0.0,-296.0,0.0,0.0,0.0,0.0
42934,149705,0,Cash loans,F,N,Y,1,135000.0,679500.0,19998.0,679500.0,Working,Higher education,Separated,House / apartment,0.015221,-17051,-4956,1,1,High skill tech staff,2.0,Medicine,0.0,0.0,0.0,0.0,2.0,5.0
6858,107995,0,Cash loans,F,Y,N,0,90000.0,134775.0,9508.5,112500.0,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18557,-278,1,1,Cooking staff,2.0,Construction,0.0,0.0,0.0,1.0,0.0,0.0
3499,104084,0,Cash loans,F,N,N,0,202500.0,315000.0,30685.5,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.018029,-9225,-176,1,1,Unknown,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
22645,126352,0,Cash loans,M,N,N,0,104755.5,225000.0,11650.5,225000.0,Working,Incomplete higher,Single / not married,Rented apartment,0.00712,-9637,-481,1,1,Core staff,1.0,Trade: type 2,0.0,-75.0,0.0,0.0,2.0,2.0
15115,117650,0,Cash loans,M,Y,N,0,157500.0,817560.0,29493.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-20394,-11696,1,1,Laborers,2.0,Electricity,0.0,-2934.0,0.0,1.0,0.0,0.0
23746,127628,0,Cash loans,F,N,Y,0,184500.0,176328.0,9846.0,139500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-19527,-2602,1,1,Laborers,2.0,Business Entity Type 2,0.0,-1949.0,0.0,0.0,0.0,1.0
15156,117700,0,Cash loans,M,Y,Y,0,189000.0,1042560.0,34587.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-19920,-3183,1,1,Security staff,2.0,Construction,0.0,-220.0,0.0,0.0,0.0,0.0
14930,117430,0,Cash loans,F,N,Y,0,40050.0,67500.0,6705.0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0228,-24367,365243,1,1,Unknown,1.0,XNA,0.0,-510.0,0.0,0.0,2.0,2.0
18444,121516,0,Cash loans,F,N,N,0,112500.0,494550.0,38403.0,450000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.01885,-11684,-139,1,1,Laborers,1.0,Business Entity Type 3,2.0,0.0,0.0,0.0,0.0,0.0
48687,156382,0,Cash loans,F,Y,N,1,180000.0,1062027.0,31180.5,886500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-13058,-4299,1,1,Medicine staff,2.0,Medicine,0.0,0.0,0.0,0.0,0.0,0.0
15263,117821,0,Cash loans,M,Y,N,0,112500.0,729792.0,37390.5,630000.0,Working,Secondary / secondary special,Married,With parents,0.00496,-18375,-2178,1,1,Laborers,2.0,Self-employed,0.0,-813.0,0.0,1.0,1.0,1.0
29742,134532,0,Cash loans,F,N,Y,0,90000.0,225000.0,22383.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-24732,365243,1,1,Unknown,2.0,XNA,0.0,-682.0,0.0,0.0,0.0,0.0
36685,142489,1,Cash loans,F,N,Y,0,112500.0,172647.0,13036.5,139500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-17916,-904,1,1,Laborers,1.0,Business Entity Type 1,0.0,-1761.0,0.0,0.0,0.0,0.0
21170,124670,0,Cash loans,F,Y,Y,2,247500.0,1273500.0,37363.5,1273500.0,Working,Higher education,Civil marriage,House / apartment,0.0228,-13330,-4054,1,1,Unknown,4.0,Other,0.0,-1491.0,0.0,0.0,0.0,0.0
11090,112921,0,Cash loans,F,N,Y,2,54000.0,474183.0,23193.0,391500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-15697,-2005,1,1,Laborers,4.0,Business Entity Type 2,0.0,-488.0,0.0,0.0,0.0,1.0
47148,154603,0,Cash loans,F,Y,Y,1,180000.0,284400.0,18643.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-12216,-1373,1,1,Cooking staff,3.0,Hotel,0.0,-372.0,0.0,0.0,0.0,1.0
21304,124819,0,Revolving loans,M,N,Y,1,157500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-17205,-3991,1,1,Laborers,3.0,Other,0.0,-873.0,0.0,0.0,0.0,0.0
38175,144209,0,Cash loans,F,Y,Y,0,180000.0,93829.5,9742.5,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20973,365243,1,1,Unknown,2.0,XNA,0.0,-819.0,0.0,0.0,0.0,4.0
31410,136441,0,Cash loans,F,N,Y,0,45000.0,331920.0,15966.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-18337,365243,1,1,Unknown,2.0,XNA,0.0,-2453.0,0.0,0.0,0.0,0.0
32595,137781,0,Cash loans,F,Y,N,1,90000.0,288873.0,14805.0,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-16425,-1092,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-3144.0,0.0,0.0,1.0,2.0
45554,152759,0,Cash loans,F,N,Y,0,112500.0,573408.0,29407.5,495000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20079,365243,1,1,Unknown,2.0,XNA,0.0,-935.0,0.0,0.0,0.0,3.0
26434,130734,0,Cash loans,F,N,N,2,112500.0,866916.0,24975.0,621000.0,Working,Higher education,Married,House / apartment,0.00733,-10522,-2312,1,1,Core staff,4.0,Government,0.0,-179.0,0.0,0.0,0.0,0.0
1101,101282,0,Revolving loans,F,Y,Y,0,135000.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18777,-2999,1,1,Laborers,2.0,Business Entity Type 3,0.0,-730.0,0.0,3.0,1.0,4.0
36109,141821,0,Cash loans,M,Y,Y,0,157500.0,247275.0,19264.5,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-10918,-2907,1,1,Laborers,1.0,Self-employed,0.0,-454.0,0.0,0.0,0.0,1.0
19733,123007,0,Revolving loans,M,N,Y,0,112500.0,270000.0,13500.0,270000.0,Working,Higher education,Single / not married,House / apartment,0.02461,-13344,-2183,1,1,Unknown,1.0,Other,1.0,-962.0,0.0,2.0,0.0,1.0
29218,133935,0,Cash loans,F,Y,Y,0,157500.0,270000.0,21460.5,270000.0,Working,Higher education,Married,House / apartment,0.026392,-15648,-369,1,1,High skill tech staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,2.0
24911,128972,1,Cash loans,F,Y,Y,0,180000.0,364896.0,28957.5,315000.0,Commercial associate,Higher education,Married,Office apartment,0.04622,-16158,-208,1,1,Sales staff,2.0,Business Entity Type 3,0.0,-560.0,0.0,0.0,2.0,1.0
36042,141749,0,Cash loans,M,N,Y,0,202500.0,341280.0,21937.5,270000.0,Pensioner,Higher education,Married,House / apartment,0.00496,-15816,365243,1,1,Unknown,2.0,XNA,0.0,-1395.0,0.0,0.0,0.0,0.0
38648,144765,0,Cash loans,M,Y,N,0,135000.0,508495.5,23562.0,454500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.011657,-13717,-578,1,1,Drivers,2.0,Business Entity Type 1,0.0,-1204.0,0.0,0.0,0.0,0.0
27655,132148,0,Cash loans,M,Y,N,0,112500.0,1288350.0,37800.0,1125000.0,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-19316,-6371,1,1,Unknown,2.0,Business Entity Type 3,0.0,-1433.0,0.0,0.0,0.0,3.0
32884,138112,0,Cash loans,F,N,Y,0,135000.0,199080.0,6489.0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-20854,365243,1,1,Unknown,2.0,XNA,0.0,-4.0,0.0,0.0,2.0,2.0
42803,149554,0,Cash loans,F,N,N,1,108000.0,49752.0,5485.5,45000.0,Working,Higher education,Married,House / apartment,0.030755,-19958,-6010,1,1,Managers,3.0,School,0.0,-1733.0,0.0,1.0,0.0,3.0
39384,145608,0,Cash loans,M,Y,Y,0,180000.0,270045.0,28485.0,256500.0,Working,Secondary / secondary special,Married,House / apartment,0.016612,-14093,-2976,1,1,Laborers,2.0,Construction,2.0,-2129.0,0.0,0.0,0.0,4.0
10673,112434,0,Cash loans,F,N,Y,2,202500.0,541323.0,27769.5,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-10390,-1665,1,1,Sales staff,3.0,Trade: type 3,0.0,-12.0,0.0,1.0,0.0,1.0
14129,116472,0,Cash loans,F,N,Y,0,112500.0,251091.0,24831.0,238500.0,Working,Secondary / secondary special,Widow,House / apartment,0.010032,-23877,-2431,1,1,Security staff,1.0,Other,0.0,0.0,0.0,0.0,0.0,1.0
37019,142881,0,Cash loans,F,Y,Y,0,76500.0,234000.0,18616.5,234000.0,Working,Higher education,Married,House / apartment,0.019101,-17743,-4205,1,1,Unknown,2.0,Other,0.0,-1205.0,0.0,0.0,1.0,2.0
32043,137157,0,Cash loans,M,N,N,0,189000.0,900000.0,26316.0,900000.0,Working,Higher education,Married,House / apartment,0.028663,-15840,-5880,1,1,Unknown,2.0,Construction,0.0,-1565.0,0.0,2.0,0.0,1.0
26111,130370,0,Cash loans,F,Y,Y,1,135000.0,450000.0,22018.5,450000.0,Commercial associate,Higher education,Married,House / apartment,0.019101,-8703,-1340,1,1,Laborers,3.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
4975,105823,0,Cash loans,M,N,Y,0,225000.0,1138900.5,33430.5,994500.0,Working,Higher education,Married,House / apartment,0.008866,-18074,-3023,1,1,Managers,2.0,Construction,0.0,-626.0,0.0,0.0,0.0,2.0
27379,131820,0,Cash loans,F,N,Y,2,171000.0,370629.0,24898.5,306000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-11096,-384,1,1,Sales staff,4.0,Self-employed,0.0,0.0,0.0,0.0,0.0,2.0
9447,110984,0,Cash loans,F,N,Y,0,90000.0,1345500.0,35622.0,1345500.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392,-19998,-4329,1,1,Accountants,2.0,Business Entity Type 1,0.0,-118.0,0.0,0.0,0.0,0.0
1526,101794,0,Cash loans,F,N,Y,1,112500.0,95940.0,10462.5,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-12912,-4533,1,1,Unknown,3.0,Business Entity Type 1,0.0,-575.0,0.0,0.0,0.0,2.0
7542,108793,0,Cash loans,M,N,N,0,112500.0,481495.5,36130.5,454500.0,Working,Secondary / secondary special,Widow,House / apartment,0.022625,-19787,-2978,1,1,Low-skill Laborers,1.0,Self-employed,1.0,-4.0,0.0,0.0,0.0,3.0
47125,154577,0,Cash loans,F,N,Y,1,166500.0,1129500.0,29925.0,1129500.0,Working,Higher education,Married,House / apartment,0.026392,-13557,-5904,1,1,Accountants,3.0,Business Entity Type 3,0.0,-445.0,0.0,0.0,0.0,0.0
38442,144515,0,Cash loans,M,Y,Y,0,180000.0,808650.0,26217.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.0228,-18700,-1204,1,1,Drivers,2.0,Self-employed,0.0,-1932.0,0.0,0.0,0.0,0.0
40926,147395,0,Cash loans,M,N,Y,0,225000.0,630000.0,40392.0,630000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23592,365243,1,1,Unknown,2.0,XNA,2.0,0.0,1.0,0.0,0.0,2.0
37683,143650,0,Cash loans,M,N,Y,0,225000.0,355806.0,30667.5,297000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-20115,-1452,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1673.0,0.0,0.0,2.0,2.0
6321,107376,1,Cash loans,M,N,N,0,130500.0,239850.0,22671.0,225000.0,Pensioner,Incomplete higher,Widow,House / apartment,0.010276,-22146,365243,1,1,Unknown,1.0,XNA,0.0,-1.0,0.0,0.0,0.0,0.0
93,100111,0,Cash loans,F,Y,N,1,112500.0,862560.0,27954.0,720000.0,Commercial associate,Secondary / secondary special,Married,With parents,0.0228,-10485,-1249,1,1,Sales staff,3.0,Business Entity Type 3,0.0,-1234.0,0.0,0.0,0.0,0.0
49971,157844,0,Cash loans,F,N,Y,0,157500.0,485640.0,33930.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006,-17230,-1361,1,1,Core staff,1.0,Kindergarten,0.0,-1354.0,0.0,0.0,0.0,1.0
33937,139332,0,Cash loans,M,N,Y,0,157500.0,143910.0,15268.5,135000.0,Working,Higher education,Single / not married,House / apartment,0.018801,-12973,-942,1,1,Unknown,1.0,Business Entity Type 3,0.0,-1686.0,0.0,0.0,0.0,2.0
15693,118310,0,Cash loans,F,Y,Y,0,157500.0,263686.5,25816.5,238500.0,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-11069,-2203,1,1,Medicine staff,2.0,Medicine,0.0,-1547.0,0.0,0.0,2.0,0.0
