,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
13242,115438,0,Cash loans,F,Y,Y,0,157500.0,152820.0,16344.0,135000.0,Working,Incomplete higher,Married,House / apartment,0.018029,-19116,-5804,1,1,Laborers,2.0,Business Entity Type 3,0.0,-596.0,0.0,0.0,0.0,1.0
6577,107671,0,Cash loans,F,N,Y,0,157500.0,1288350.0,37800.0,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.010032,-15113,-3051,1,1,Core staff,2.0,Government,0.0,-2254.0,0.0,0.0,0.0,1.0
15351,117917,0,Cash loans,F,N,N,0,180000.0,539100.0,27562.5,450000.0,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-17919,-777,1,1,Medicine staff,2.0,Medicine,0.0,-241.0,0.0,0.0,1.0,1.0
49299,157071,0,Cash loans,F,N,Y,1,202500.0,1288350.0,41692.5,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-16034,-1812,1,1,Unknown,3.0,Business Entity Type 2,0.0,-884.0,0.0,0.0,2.0,0.0
15656,118265,0,Revolving loans,F,Y,N,2,90000.0,202500.0,10125.0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.003813,-13201,-1113,1,1,Sales staff,4.0,Trade: type 7,0.0,-636.0,0.0,0.0,0.0,1.0
37874,143869,0,Cash loans,M,N,N,0,180000.0,1288350.0,37800.0,1125000.0,Working,Higher education,Civil marriage,House / apartment,0.020713,-20573,-2351,1,1,Core staff,2.0,Medicine,0.0,-1438.0,0.0,0.0,0.0,4.0
8597,110010,0,Revolving loans,F,Y,Y,1,180000.0,540000.0,27000.0,540000.0,State servant,Secondary / secondary special,Married,House / apartment,0.072508,-15998,-309,1,1,Core staff,3.0,Government,0.0,-291.0,0.0,0.0,0.0,0.0
16194,118883,0,Cash loans,M,Y,Y,0,450000.0,545040.0,25537.5,450000.0,Working,Higher education,Civil marriage,House / apartment,0.020713,-17822,-4929,1,1,Managers,2.0,Business Entity Type 3,0.0,-430.0,0.0,0.0,8.0,5.0
35834,141509,0,Cash loans,F,N,Y,0,67500.0,90000.0,5152.5,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.030755,-23716,365243,1,1,Unknown,1.0,XNA,0.0,-2242.0,0.0,0.0,0.0,0.0
2036,102385,0,Cash loans,F,N,N,0,81000.0,270000.0,26833.5,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-15058,-1832,1,1,Unknown,2.0,Other,0.0,0.0,0.0,0.0,0.0,0.0
35002,140555,0,Cash loans,F,N,Y,0,121500.0,595903.5,30424.5,481500.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-20283,-2613,1,1,Managers,2.0,Industry: type 11,0.0,-1193.0,0.0,0.0,0.0,6.0
1363,101600,0,Cash loans,F,Y,Y,2,270000.0,1293502.5,37948.5,1129500.0,State servant,Higher education,Married,House / apartment,0.006207,-12438,-326,1,1,Accountants,4.0,Government,0.0,-3244.0,0.0,0.0,0.0,1.0
24038,127952,0,Cash loans,F,N,N,0,225000.0,1125000.0,59940.0,1125000.0,Commercial associate,Higher education,Separated,Office apartment,0.008866,-16014,-1568,1,1,Core staff,1.0,Self-employed,0.0,-3325.0,0.0,0.0,1.0,3.0
3258,103801,0,Cash loans,F,N,Y,0,112500.0,495000.0,34582.5,495000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17593,-1769,1,1,Drivers,2.0,Business Entity Type 3,0.0,-1271.0,0.0,0.0,0.0,2.0
5800,106780,0,Cash loans,M,N,Y,1,157500.0,225000.0,16002.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-13627,-1601,1,1,Laborers,3.0,Self-employed,0.0,-2886.0,0.0,0.0,2.0,1.0
18384,121446,0,Cash loans,M,Y,Y,1,135000.0,158301.0,15786.0,148500.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15272,-3412,1,1,Laborers,3.0,Business Entity Type 3,0.0,-1911.0,0.0,0.0,0.0,5.0
43323,150149,0,Cash loans,M,Y,Y,0,99000.0,755190.0,36328.5,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13805,-2317,1,1,Laborers,2.0,Security Ministries,0.0,-533.0,0.0,0.0,0.0,3.0
32948,138186,0,Cash loans,F,N,Y,0,202500.0,679500.0,27076.5,679500.0,State servant,Secondary / secondary special,Married,House / apartment,0.026392,-21767,-7252,1,1,Unknown,2.0,Government,0.0,-1018.0,0.0,0.0,2.0,0.0
31164,136165,0,Cash loans,F,N,Y,2,112500.0,229230.0,22459.5,202500.0,State servant,Secondary / secondary special,Civil marriage,Co-op apartment,0.016612,-15943,-9136,1,1,Medicine staff,4.0,Other,0.0,-1031.0,0.0,0.0,0.0,3.0
38613,144725,0,Cash loans,F,Y,N,1,225000.0,1800000.0,47484.0,1800000.0,Working,Higher education,Married,With parents,0.010006,-11039,-1158,1,1,Core staff,3.0,Mobile,1.0,-1807.0,0.0,0.0,0.0,2.0
45346,152521,0,Cash loans,F,Y,Y,0,112500.0,170640.0,9657.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-24018,365243,1,1,Unknown,2.0,XNA,0.0,-1476.0,0.0,0.0,0.0,0.0
21282,124796,0,Revolving loans,F,N,N,0,112500.0,270000.0,13500.0,270000.0,State servant,Higher education,Single / not married,House / apartment,0.02461,-21613,-10069,1,1,Unknown,1.0,Other,0.0,-2274.0,0.0,0.0,0.0,3.0
35368,140968,0,Cash loans,F,N,Y,1,90000.0,1125000.0,32895.0,1125000.0,State servant,Secondary / secondary special,Married,House / apartment,0.019689,-11038,-3753,1,1,Core staff,3.0,Kindergarten,0.0,-1483.0,0.0,0.0,0.0,5.0
44360,151390,0,Cash loans,M,N,N,0,157500.0,391194.0,28597.5,319500.0,Working,Secondary / secondary special,Single / not married,With parents,0.035792,-9897,-611,1,1,Drivers,1.0,Transport: type 4,0.0,0.0,0.0,1.0,2.0,1.0
11823,113775,0,Cash loans,F,Y,Y,1,225000.0,1546020.0,45333.0,1350000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-19023,-1626,1,1,Accountants,3.0,Medicine,0.0,-2275.0,0.0,0.0,0.0,0.0
27579,132056,0,Cash loans,F,N,N,0,216000.0,254700.0,17149.5,225000.0,Commercial associate,Higher education,Married,House / apartment,0.009175,-17644,-1062,1,1,Cleaning staff,2.0,Business Entity Type 1,0.0,-1176.0,0.0,0.0,0.0,5.0
13598,115847,0,Cash loans,F,N,Y,0,270000.0,582804.0,25672.5,463500.0,Working,Higher education,Widow,House / apartment,0.035792,-16887,-374,1,1,Laborers,1.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,5.0
8704,110130,0,Cash loans,M,Y,N,2,135000.0,1255680.0,41629.5,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-14223,-6606,1,1,Laborers,4.0,Business Entity Type 1,0.0,-1762.0,0.0,0.0,0.0,0.0
27773,132291,0,Cash loans,M,N,Y,0,135000.0,291915.0,17869.5,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-22387,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,1.0,1.0
15706,118327,1,Cash loans,F,N,Y,0,126000.0,755190.0,36459.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.005144,-8739,-1764,1,1,High skill tech staff,2.0,Business Entity Type 2,0.0,-284.0,0.0,0.0,2.0,3.0
3726,104348,0,Cash loans,F,Y,Y,0,270000.0,929623.5,62505.0,877500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-19065,-2031,1,1,Sales staff,1.0,Self-employed,0.0,-908.0,0.0,0.0,0.0,2.0
25370,129507,0,Cash loans,F,N,Y,1,292500.0,1288350.0,37800.0,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-12544,-2135,1,1,Private service staff,3.0,Self-employed,0.0,0.0,0.0,0.0,0.0,1.0
7832,109135,0,Cash loans,F,N,Y,0,135000.0,544491.0,16695.0,454500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21602,365243,1,1,Unknown,2.0,XNA,0.0,-2574.0,0.0,0.0,0.0,2.0
46914,154340,0,Cash loans,F,N,N,0,180000.0,283419.0,19071.0,234000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.020713,-17103,-2414,1,1,Sales staff,1.0,Industry: type 3,0.0,-2278.0,0.0,0.0,0.0,3.0
594,100681,0,Cash loans,F,Y,N,0,180000.0,526491.0,26878.5,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16781,-5888,1,1,Sales staff,2.0,Self-employed,0.0,-3051.0,0.0,1.0,1.0,0.0
19837,123137,0,Cash loans,M,N,N,0,157500.0,327249.0,24597.0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-10904,-1777,1,1,Laborers,2.0,Self-employed,0.0,-1852.0,0.0,0.0,0.0,4.0
47399,154891,0,Cash loans,F,N,N,0,72000.0,117162.0,11718.0,103500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0.014464,-13803,-1510,1,1,Sales staff,1.0,Self-employed,0.0,-292.0,0.0,0.0,1.0,0.0
19196,122396,0,Cash loans,F,N,Y,0,135000.0,1160248.5,38475.0,1039500.0,Working,Incomplete higher,Married,House / apartment,0.035792,-11381,-3270,1,1,Accountants,2.0,Self-employed,0.0,-1616.0,0.0,0.0,1.0,5.0
32798,138010,0,Cash loans,F,Y,Y,2,121500.0,284400.0,13257.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.00702,-13708,-1153,1,1,Medicine staff,4.0,Medicine,0.0,-347.0,0.0,0.0,0.0,2.0
48743,156448,0,Cash loans,F,N,Y,0,90000.0,265500.0,11376.0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22100,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,4.0
40569,146986,0,Cash loans,F,N,Y,1,98100.0,593010.0,19260.0,495000.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15067,-241,1,1,Core staff,3.0,Self-employed,0.0,-314.0,1.0,0.0,0.0,2.0
45344,152519,0,Revolving loans,F,N,Y,1,135000.0,270000.0,13500.0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-14821,-2657,1,1,High skill tech staff,3.0,Medicine,0.0,-2443.0,0.0,1.0,0.0,3.0
33339,138626,0,Revolving loans,M,Y,Y,1,112500.0,315000.0,15750.0,315000.0,Working,Higher education,Married,House / apartment,0.035792,-9801,-2562,1,1,Drivers,3.0,Business Entity Type 3,0.0,-662.0,0.0,0.0,0.0,2.0
6778,107906,0,Cash loans,F,N,Y,0,171000.0,1066500.0,45315.0,1066500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.026392,-21938,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,2.0
34777,140294,0,Cash loans,F,N,Y,0,67500.0,101880.0,10206.0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,0.035792,-14444,-513,1,1,Cleaning staff,1.0,Hotel,0.0,-720.0,0.0,0.0,0.0,0.0
16269,118976,0,Cash loans,F,N,Y,0,121500.0,1113840.0,47322.0,900000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-22935,365243,1,1,Unknown,2.0,XNA,0.0,-1542.0,0.0,0.0,0.0,4.0
31909,137009,0,Cash loans,F,N,N,0,135000.0,781920.0,28215.0,675000.0,Pensioner,Higher education,Widow,House / apartment,0.019101,-23477,365243,1,1,Unknown,1.0,XNA,0.0,-2646.0,0.0,0.0,0.0,1.0
3905,104565,0,Cash loans,F,Y,Y,0,216000.0,820453.5,34893.0,652500.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-21216,-3641,1,1,Managers,2.0,Business Entity Type 3,0.0,-1881.0,1.0,0.0,0.0,3.0
34163,139589,0,Cash loans,F,N,Y,1,99000.0,508495.5,24462.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15676,-8712,1,1,Medicine staff,3.0,Medicine,0.0,-899.0,0.0,0.0,0.0,1.0
14873,117360,1,Cash loans,M,Y,Y,1,450000.0,486000.0,55093.5,486000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13954,-651,1,1,Managers,3.0,Self-employed,1.0,-874.0,0.0,0.0,2.0,7.0
35800,141464,0,Cash loans,M,Y,Y,1,216000.0,941472.0,48199.5,841500.0,Working,Secondary / secondary special,Married,House / apartment,0.006008,-15333,-3366,1,1,Laborers,3.0,School,1.0,-574.0,0.0,0.0,0.0,6.0
39409,145635,0,Cash loans,F,N,Y,0,108000.0,157050.0,7686.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-23669,365243,1,1,Unknown,2.0,XNA,0.0,-672.0,0.0,0.0,0.0,5.0
25098,129193,0,Cash loans,F,Y,N,0,148500.0,1298655.0,38101.5,1134000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14492,-7420,1,1,High skill tech staff,2.0,Bank,0.0,-1118.0,0.0,0.0,0.0,0.0
4969,105815,0,Cash loans,F,N,Y,0,243000.0,983299.5,41791.5,904500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006,-17192,-4377,1,1,High skill tech staff,1.0,Industry: type 9,0.0,-935.0,0.0,2.0,1.0,1.0
8459,109854,0,Revolving loans,F,N,Y,0,162000.0,180000.0,9000.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.001417,-13309,-714,1,1,Laborers,1.0,Trade: type 7,0.0,-745.0,0.0,0.0,0.0,0.0
44398,151434,0,Cash loans,F,N,N,0,90000.0,343800.0,16155.0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,0.0105,-20911,-8678,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1090.0,0.0,0.0,0.0,4.0
22758,126480,1,Cash loans,F,Y,Y,0,360000.0,781920.0,42547.5,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.011657,-9830,-443,1,1,Cooking staff,1.0,Business Entity Type 3,0.0,-2445.0,0.0,0.0,0.0,0.0
9791,111396,0,Cash loans,F,N,N,0,157500.0,276277.5,11835.0,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.016612,-16057,-5727,1,1,Unknown,2.0,Security,0.0,-2393.0,0.0,0.0,0.0,0.0
48330,155968,0,Cash loans,F,N,Y,0,121500.0,675000.0,20538.0,675000.0,Pensioner,Lower secondary,Married,House / apartment,0.032561,-22440,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,0.0
12980,115131,0,Cash loans,M,Y,Y,0,180000.0,450000.0,21109.5,450000.0,Commercial associate,Higher education,Single / not married,Rented apartment,0.009175,-9285,-689,1,1,Waiters/barmen staff,1.0,Business Entity Type 3,0.0,-383.0,0.0,0.0,0.0,6.0
10905,112695,0,Cash loans,F,N,Y,1,90000.0,454500.0,19255.5,454500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-11374,-1954,1,1,Unknown,3.0,Industry: type 3,0.0,0.0,0.0,0.0,0.0,0.0
14121,116462,0,Cash loans,F,Y,Y,0,202500.0,900000.0,29164.5,900000.0,Working,Higher education,Married,House / apartment,0.006671,-16144,-1223,1,1,Sales staff,2.0,Self-employed,0.0,-690.0,0.0,0.0,2.0,0.0
17461,120363,0,Cash loans,F,N,N,0,157500.0,409500.0,18166.5,409500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.022625,-13853,-148,1,1,Sales staff,1.0,Business Entity Type 3,0.0,-2504.0,0.0,0.0,0.0,3.0
8431,109823,1,Cash loans,M,N,Y,1,270000.0,1133748.0,36702.0,990000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.010276,-13762,-2705,1,1,Drivers,3.0,Self-employed,0.0,-1558.0,0.0,0.0,0.0,3.0
49432,157226,0,Cash loans,F,N,N,1,90000.0,270000.0,14647.5,270000.0,Working,Secondary / secondary special,Married,Office apartment,0.026392,-11807,-320,1,1,Cooking staff,3.0,Self-employed,0.0,-2034.0,0.0,0.0,0.0,2.0
34295,139736,0,Cash loans,F,N,N,0,135000.0,239850.0,22324.5,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-25071,365243,1,1,Unknown,2.0,XNA,0.0,-715.0,0.0,0.0,0.0,0.0
49476,157277,0,Revolving loans,M,Y,Y,0,90000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.004849,-15926,-282,1,1,Laborers,2.0,Industry: type 3,0.0,-2016.0,0.0,0.0,0.0,0.0
42025,148659,0,Cash loans,F,Y,Y,0,103500.0,547344.0,22104.0,472500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-21272,365243,1,1,Unknown,2.0,XNA,0.0,-2647.0,0.0,0.0,0.0,5.0
27004,131386,0,Cash loans,F,N,Y,0,157500.0,555273.0,18040.5,463500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.002042,-20331,365243,1,1,Unknown,2.0,XNA,0.0,-526.0,0.0,0.0,0.0,3.0
7436,108670,0,Cash loans,F,N,Y,0,162000.0,412942.5,23058.0,373500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01885,-22348,365243,1,1,Unknown,1.0,XNA,0.0,-1708.0,0.0,0.0,0.0,1.0
12767,114886,0,Cash loans,M,Y,N,0,112500.0,675000.0,21906.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-20366,-3768,1,1,Laborers,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,1.0
41527,148081,0,Cash loans,F,N,Y,0,162000.0,549882.0,16078.5,459000.0,State servant,Higher education,Separated,House / apartment,0.020246,-17957,-9158,1,1,Core staff,1.0,Emergency,1.0,-1084.0,0.0,0.0,0.0,0.0
33667,139001,0,Revolving loans,M,Y,Y,2,225000.0,630000.0,31500.0,630000.0,Working,Higher education,Married,House / apartment,0.002506,-15349,-742,1,1,High skill tech staff,4.0,Business Entity Type 2,0.0,-1772.0,0.0,0.0,0.0,0.0
44226,151231,0,Cash loans,F,Y,N,0,337500.0,521280.0,28278.0,450000.0,Commercial associate,Higher education,Married,House / apartment,0.072508,-19891,-5174,1,1,Unknown,2.0,Business Entity Type 3,0.0,-266.0,0.0,0.0,0.0,0.0
42700,149433,0,Cash loans,M,Y,N,6,202500.0,589050.0,23179.5,526500.0,Working,Secondary / secondary special,Married,House / apartment,0.0105,-13003,-1086,1,1,Laborers,8.0,Agriculture,0.0,-1392.0,0.0,1.0,2.0,5.0
15483,118073,0,Cash loans,F,N,Y,1,121500.0,118512.0,6178.5,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-11945,-2385,1,1,Unknown,2.0,Business Entity Type 3,0.0,-2039.0,0.0,0.0,0.0,0.0
40955,147430,0,Cash loans,M,Y,N,0,112500.0,1002870.0,42619.5,922500.0,Working,Secondary / secondary special,Married,House / apartment,0.005144,-11786,-1055,1,1,Laborers,2.0,Self-employed,0.0,0.0,0.0,0.0,0.0,1.0
36950,142806,0,Cash loans,F,N,Y,0,324000.0,1350000.0,93960.0,1350000.0,Commercial associate,Higher education,Widow,House / apartment,0.032561,-23553,-7174,1,1,Accountants,1.0,Other,0.0,-2005.0,0.0,0.0,1.0,6.0
11048,112870,0,Cash loans,F,Y,Y,0,274500.0,191880.0,20794.5,180000.0,Working,Higher education,Single / not married,With parents,0.014464,-8983,-492,1,1,Core staff,1.0,Mobile,0.0,0.0,0.0,0.0,0.0,0.0
32253,137396,0,Cash loans,M,N,Y,0,90000.0,450000.0,22018.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-18491,-4428,1,1,Unknown,2.0,Industry: type 3,0.0,-516.0,0.0,0.0,0.0,3.0
35219,140798,0,Cash loans,M,Y,Y,0,283500.0,364896.0,18760.5,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-9847,-2050,1,1,High skill tech staff,2.0,Military,0.0,-885.0,0.0,0.0,0.0,3.0
28761,133419,0,Cash loans,M,Y,N,2,270000.0,528633.0,41040.0,472500.0,Working,Secondary / secondary special,Married,House / apartment,0.02461,-12566,-4336,1,1,Drivers,4.0,Business Entity Type 3,0.0,-1569.0,0.0,0.0,0.0,6.0
24745,128781,0,Revolving loans,M,N,Y,1,90000.0,180000.0,9000.0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-12982,-111,1,1,Low-skill Laborers,3.0,Industry: type 3,0.0,-444.0,0.0,0.0,0.0,2.0
42569,149272,0,Cash loans,M,Y,Y,0,315000.0,239850.0,25830.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-10090,-558,1,1,Laborers,1.0,Business Entity Type 3,0.0,-449.0,0.0,0.0,0.0,0.0
42712,149448,0,Cash loans,F,Y,Y,0,180000.0,320922.0,33826.5,283500.0,Commercial associate,Higher education,Married,Municipal apartment,0.04622,-15675,-455,1,1,Unknown,2.0,Business Entity Type 3,0.0,-520.0,0.0,0.0,0.0,1.0
25889,130101,0,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-8867,-171,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1242.0,0.0,0.0,0.0,0.0
6311,107366,0,Cash loans,F,Y,Y,0,180000.0,314100.0,16573.5,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-8743,-190,1,1,Sales staff,2.0,Business Entity Type 3,0.0,-286.0,0.0,0.0,0.0,0.0
21542,125091,1,Cash loans,F,N,Y,1,157500.0,271066.5,21415.5,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.010006,-10511,-101,1,1,Unknown,2.0,Business Entity Type 3,0.0,-587.0,0.0,0.0,0.0,2.0
12467,114532,0,Cash loans,M,N,Y,0,382500.0,254700.0,28804.5,225000.0,Commercial associate,Higher education,Married,House / apartment,0.003818,-20345,-4087,1,1,Managers,2.0,Business Entity Type 2,0.0,-1096.0,0.0,0.0,0.0,0.0
15399,117973,0,Cash loans,F,N,Y,1,90000.0,284400.0,20740.5,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005144,-18682,-514,1,1,Laborers,3.0,Government,0.0,-1126.0,0.0,0.0,1.0,3.0
47318,154793,0,Cash loans,F,N,Y,1,157500.0,1125000.0,47794.5,1125000.0,State servant,Secondary / secondary special,Married,With parents,0.015221,-10562,-1655,1,1,Core staff,3.0,School,0.0,-214.0,0.0,0.0,0.0,4.0
6344,107402,0,Cash loans,F,Y,Y,1,157500.0,1006920.0,51412.5,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-10510,-2020,1,1,Sales staff,3.0,Self-employed,0.0,-1.0,0.0,0.0,0.0,4.0
9036,110511,0,Cash loans,M,N,Y,0,112500.0,210456.0,16758.0,166500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.025164,-8207,-478,1,1,Waiters/barmen staff,1.0,Business Entity Type 3,0.0,-180.0,0.0,0.0,0.0,0.0
10300,111987,0,Cash loans,F,N,Y,0,382500.0,247275.0,17716.5,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-24686,365243,1,1,Unknown,2.0,XNA,0.0,-610.0,0.0,0.0,0.0,3.0
14082,116417,1,Cash loans,F,N,Y,0,99000.0,781920.0,31522.5,675000.0,State servant,Secondary / secondary special,Widow,House / apartment,0.00702,-19203,-11818,1,1,Core staff,1.0,Postal,2.0,-263.0,0.0,0.0,0.0,0.0
1873,102195,0,Revolving loans,F,N,N,0,103500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.009657,-15888,-857,1,1,Sales staff,1.0,Trade: type 3,0.0,-2610.0,0.0,0.0,1.0,1.0
29245,133969,0,Cash loans,M,Y,Y,0,238500.0,328405.5,17325.0,283500.0,Commercial associate,Higher education,Married,House / apartment,0.020713,-10250,-911,1,1,Laborers,2.0,School,0.0,-857.0,0.0,0.0,2.0,2.0
